route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
5,36,5_512_36_27000,,Err-beraun,1,,shp_5_512,0,0
25,25,25_2504_25_30000,,Hondarribi,1,,shp_25_2504,0,0
7,49,7_701_49_34500,,Ospitaleak,0,,shp_7_701,0,0
21,49,21_2104_49_23400,,Hondarribi,1,,shp_21_2104,0,0
27,49,27_2702_49_72300,,Hondarribi,1,,shp_27_2702,0,0
9,25,9_902_25_66600,,P.sn Pedro,1,,shp_9_902,0,0
2,49,2_202_49_78900,,Oiartzun,1,,shp_2_202,0,0
9,36,9_901_36_69000,,Donostia,0,,shp_9_901,0,0
9,36,9_901_36_60000,,Donostia,0,,shp_9_901,0,0
22,48,22_2202_48_75600,,Hondarribi,1,,shp_22_2202,0,0
6,48,6_605_48_30600,,Astigarrag,0,,shp_6_605,0,0
27,1,27_2704_1_66300,,Hondarribi,1,,shp_27_2704,0,0
9,2,9_901_2_65400,,Donostia,0,,shp_9_901,0,0
15,35,15_1501_35_26400,,Ospitaleak,0,,shp_15_1501,0,0
79,3,79_7901_3_3600,,Donostia,0,,shp_79_7901,0,0
1,48,1 _102_48_43800,,P.donibane,1,,shp_1 _102,0,0
2,4,2_201_4_64500,,Donostia,0,,shp_2_201,0,0
9,29,9_901_29_28500,,Donostia,0,,shp_9_901,0,0
1,28,1 _103_28_73800,,P.donibane,1,,shp_1 _103,0,0
3,24,3_302_24_27300,,P.donibane,1,,shp_3_302,0,0
27,48,27_2702_48_65100,,Hondarribi,1,,shp_27_2702,0,0
9,3,9_902_3_52200,,P.sn Pedro,1,,shp_9_902,0,0
3,25,3_303_25_77700,,P.donibane,1,,shp_3_303,0,0
27,25,27_2702_25_75900,,Hondarribi,1,,shp_27_2702,0,0
71,26,71 _7102_26_9000,,P.donibane,1,,shp_71 _7102,0,0
1,2,1 _102_2_45000,,P.donibane,1,,shp_1 _102,0,0
1,3,1 _102_3_27000,,P.donibane,1,,shp_1 _102,0,0
25,15,25_2503_15_66900,,Irun,0,,shp_25_2503,0,0
5,48,5_511_48_19800,,Donostia,0,,shp_5_511,0,0
2,49,2_201_49_65700,,Donostia,0,,shp_2_201,0,0
25,26,25_2503_26_78000,,Irun,0,,shp_25_2503,0,0
25,14,25_2503_14_50700,,Irun,0,,shp_25_2503,0,0
20,24,20_2001_24_47400,,Donostia,0,,shp_20_2001,0,0
25,36,25_2502_36_72300,,Hondarribi,0,,shp_25_2502,0,0
8,54,8_804_54_41100,,P.sn Pedro,1,,shp_8_804,0,0
5,24,5_511_24_31500,,Donostia,0,,shp_5_511,0,0
27,33,27_2702_33_50220,,Hondarribi,1,,shp_27_2702,0,0
1,37,1 _102_37_60600,,P.donibane,1,,shp_1 _102,0,0
2,36,2_202_36_61200,,Oiartzun,1,,shp_2_202,0,0
1,49,1 _101_49_70500,,Donostia,0,,shp_1 _101,0,0
27,37,27_2702_37_55620,,Hondarribi,1,,shp_27_2702,0,0
6,54,6_606_54_66600,,Errenteria,1,,shp_6_606,0,0
5,3,5_511_3_72000,,Donostia,0,,shp_5_511,0,0
8,14,8_801_14_28200,,Donostia,0,,shp_8_801,0,0
2,25,2_202_25_24300,,Oiartzun,1,,shp_2_202,0,0
25,26,25_2504_26_46200,,Hondarribi,1,,shp_25_2504,0,0
25,36,25_2502_36_36300,,Hondarribi,0,,shp_25_2502,0,0
75,3,75_7511_3_81900,,Donostia,0,,shp_75_7511,0,0
1,4,1 _102_4_34800,,P.donibane,1,,shp_1 _102,0,0
79,29,79_7901_29_12600,,Donostia,0,,shp_79_7901,0,0
25,2,25_2503_2_34500,,Irun,0,,shp_25_2503,0,0
5,36,5_512_36_63300,,Err-beraun,1,,shp_5_512,0,0
9,4,9_902_4_46800,,P.sn Pedro,1,,shp_9_902,0,0
25,37,25_2503_37_52500,,Irun,0,,shp_25_2503,0,0
26,35,26_2602_35_42300,,Irun,1,,shp_26_2602,0,0
30,36,30_3002_36_64200,,Aireportua,1,,shp_30_3002,0,0
1,28,1 _101_28_62100,,Donostia,0,,shp_1 _101,0,0
22,49,22_2202_49_79200,,Hondarribi,1,,shp_22_2202,0,0
5,30,5_511_30_60300,,Donostia,0,,shp_5_511,0,0
6,48,6_606_48_73800,,Errenteria,1,,shp_6_606,0,0
78,30,78 _7802_30_18000,,Hondarribi,0,,shp_78 _7802,0,0
25,1,25_2504_1_44400,,Hondarribi,1,,shp_25_2504,0,0
5,25,5_512_25_44100,,Err-beraun,1,,shp_5_512,0,0
21,14,21_2104_14_43200,,Hondarribi,1,,shp_21_2104,0,0
30,3,30_3001_3_27300,,Donostia,0,,shp_30_3001,0,0
9,28,9_901_28_46500,,Donostia,0,,shp_9_901,0,0
25,24,25_2504_24_57000,,Hondarribi,1,,shp_25_2504,0,0
9,25,9_902_25_21600,,P.sn Pedro,1,,shp_9_902,0,0
72,37,72 _7201_37_9000,,Donostia,0,,shp_72 _7201,0,0
8,28,8_801_28_36000,,Donostia,0,,shp_8_801,0,0
3,14,3_301_14_50700,,Ospitaleak,0,,shp_3_301,0,0
9,3,9_901_3_47400,,Donostia,0,,shp_9_901,0,0
78,25,78 _7801_25_900,,Irun,0,,shp_78 _7801,0,0
75,35,75_7512_35_83700,,Errenteria,0,,shp_75_7512,0,0
1,28,1 _102_28_30600,,P.donibane,1,,shp_1 _102,0,0
7,48,7_701_48_52500,,Ospitaleak,0,,shp_7_701,0,0
9,26,9_901_26_60900,,Donostia,0,,shp_9_901,0,0
2,14,2_202_14_39600,,Oiartzun,1,,shp_2_202,0,0
25,54,25_2503_54_75000,,Irun,0,,shp_25_2503,0,0
5,3,5_511_3_61200,,Donostia,0,,shp_5_511,0,0
27,37,27_2702_37_44820,,Hondarribi,1,,shp_27_2702,0,0
27,3,27_2701_3_62700,,Donostia,0,,shp_27_2701,0,0
15,35,15_1502_35_35400,,Errenteria,1,,shp_15_1502,0,0
1,48,1 _101_48_52500,,Donostia,0,,shp_1 _101,0,0
1,49,1 _101_49_34500,,Donostia,0,,shp_1 _101,0,0
25,24,25_2512_24_77700,,Hondarribi,1,,shp_25_2512,0,0
2,3,2_202_3_74400,,Oiartzun,1,,shp_2_202,0,0
5,35,5_512_35_72420,,Err-beraun,1,,shp_5_512,0,0
7,48,7_702_48_72300,,P.sn Pedro,1,,shp_7_702,0,0
9,54,9_902_54_45900,,P.sn Pedro,1,,shp_9_902,0,0
5,26,5_512_26_49800,,Err-beraun,1,,shp_5_512,0,0
26,54,26_2601_54_52200,,Donostia,0,,shp_26_2601,0,0
77,26,77_7702_26_10200,,Hondarribi,1,,shp_77_7702,0,0
2,4,2_202_4_67200,,Oiartzun,1,,shp_2_202,0,0
25,14,25_2503_14_48900,,Irun,0,,shp_25_2503,0,0
7,49,7_702_49_54300,,P.sn Pedro,1,,shp_7_702,0,0
1,48,1 _102_48_65400,,P.donibane,1,,shp_1 _102,0,0
27,29,27_2701_29_62700,,Donostia,0,,shp_27_2701,0,0
1,49,1 _102_49_47400,,P.donibane,1,,shp_1 _102,0,0
3,15,3_302_15_63300,,P.donibane,1,,shp_3_302,0,0
27,4,27_2701_4_44700,,Donostia,0,,shp_27_2701,0,0
1,2,1 _101_2_76500,,Donostia,0,,shp_1 _101,0,0
1,3,1 _101_3_58500,,Donostia,0,,shp_1 _101,0,0
2,33,2_204_33_58200,,Donostia,0,,shp_2_204,0,0
8,37,8_801_37_43200,,Donostia,0,,shp_8_801,0,0
27,26,27_2701_26_66300,,Donostia,0,,shp_27_2701,0,0
27,37,27_2702_37_60300,,Hondarribi,1,,shp_27_2702,0,0
2,2,2_202_2_26400,,Oiartzun,1,,shp_2_202,0,0
30,37,30_3004_37_57000,,Aireportua,1,,shp_30_3004,0,0
72,36,72 _7202_36_3600,,Oiartzun,1,,shp_72 _7202,0,0
25,14,25_2503_14_59700,,Irun,0,,shp_25_2503,0,0
5,30,5_512_30_37200,,Err-beraun,1,,shp_5_512,0,0
9,26,9_901_26_28800,,Donostia,0,,shp_9_901,0,0
25,2,25_2503_2_57900,,Irun,0,,shp_25_2503,0,0
9,3,9_902_3_30600,,P.sn Pedro,1,,shp_9_902,0,0
25,25,25_2503_25_55200,,Irun,0,,shp_25_2503,0,0
26,35,26_2602_35_53100,,Irun,1,,shp_26_2602,0,0
27,37,27_2703_37_73200,,Donostia,0,,shp_27_2703,0,0
1,36,1 _101_36_44100,,Donostia,0,,shp_1 _101,0,0
1,48,1 _101_48_63300,,Donostia,0,,shp_1 _101,0,0
1,29,1 _102_29_53400,,P.donibane,1,,shp_1 _102,0,0
1,29,1 _101_29_44100,,Donostia,0,,shp_1 _101,0,0
25,28,25_2503_28_78000,,Irun,0,,shp_25_2503,0,0
5,4,5_512_4_60600,,Err-beraun,1,,shp_5_512,0,0
2,15,2_203_15_66000,,Oiartzun,1,,shp_2_203,0,0
15,24,15_1502_24_75000,,Errenteria,1,,shp_15_1502,0,0
9,2,9_901_2_31200,,Donostia,0,,shp_9_901,0,0
2,3,2_201_3_60900,,Donostia,0,,shp_2_201,0,0
78,29,78 _7802_29_9000,,Hondarribi,0,,shp_78 _7802,0,0
9,4,9_902_4_82800,,P.sn Pedro,1,,shp_9_902,0,0
5,48,5_511_48_51300,,Donostia,0,,shp_5_511,0,0
1,54,1 _102_54_61800,,P.donibane,1,,shp_1 _102,0,0
1,15,1 _102_15_79800,,P.donibane,1,,shp_1 _102,0,0
2,29,2_202_29_72000,,Oiartzun,1,,shp_2_202,0,0
9,14,9_901_14_63600,,Donostia,0,,shp_9_901,0,0
8,30,8_804_30_55500,,P.sn Pedro,1,,shp_8_804,0,0
9,48,9_901_48_36600,,Donostia,0,,shp_9_901,0,0
15,2,15_1502_2_28200,,Errenteria,1,,shp_15_1502,0,0
9,2,9_902_2_70200,,P.sn Pedro,1,,shp_9_902,0,0
6,54,6_606_54_32400,,Errenteria,1,,shp_6_606,0,0
8,1,8_804_1_26700,,P.sn Pedro,1,,shp_8_804,0,0
1,3,1 _101_3_24900,,Donostia,0,,shp_1 _101,0,0
9,28,9_901_28_60900,,Donostia,0,,shp_9_901,0,0
1,28,1 _102_28_71400,,P.donibane,1,,shp_1 _102,0,0
20,49,20_2001_49_51000,,Donostia,0,,shp_20_2001,0,0
6,48,6_605_48_64800,,Astigarrag,0,,shp_6_605,0,0
25,35,25_2503_35_22800,,Irun,0,,shp_25_2503,0,0
26,28,26_2602_28_42300,,Irun,1,,shp_26_2602,0,0
2,48,2_202_48_62400,,Oiartzun,1,,shp_2_202,0,0
2,26,2_201_26_74100,,Donostia,0,,shp_2_201,0,0
2,49,2_202_49_44400,,Oiartzun,1,,shp_2_202,0,0
25,26,25_2504_26_71400,,Hondarribi,1,,shp_25_2504,0,0
5,29,5_514_29_81300,,Err-berau,1,,shp_5_514,0,0
2,37,2_202_37_32400,,Oiartzun,1,,shp_2_202,0,0
2,36,2_202_36_50400,,Oiartzun,1,,shp_2_202,0,0
21,33,21_2101_33_65100,,Donostia,0,,shp_21_2101,0,0
5,2,5_512_2_59820,,Err-beraun,1,,shp_5_512,0,0
71,26,71 _7101_26_14400,,Donostia,0,,shp_71 _7101,0,0
8,35,8_801_35_36000,,Donostia,0,,shp_8_801,0,0
21,24,21_2104_24_55800,,Hondarribi,1,,shp_21_2104,0,0
21,2,21_2101_2_78300,,Donostia,0,,shp_21_2101,0,0
27,33,27_2701_33_55500,,Donostia,0,,shp_27_2701,0,0
7,48,7_702_48_29100,,P.sn Pedro,1,,shp_7_702,0,0
5,14,5_512_14_48000,,Err-beraun,1,,shp_5_512,0,0
7,25,7_701_25_48900,,Ospitaleak,0,,shp_7_701,0,0
21,54,21_2104_54_23400,,Hondarribi,1,,shp_21_2104,0,0
25,30,25_2504_30_64200,,Hondarribi,1,,shp_25_2504,0,0
9,24,9_902_24_59400,,P.sn Pedro,1,,shp_9_902,0,0
25,33,25_2503_33_26400,,Irun,0,,shp_25_2503,0,0
5,48,5_512_48_21720,,Err-beraun,1,,shp_5_512,0,0
8,36,8_801_36_61200,,Donostia,0,,shp_8_801,0,0
25,26,25_2503_26_37200,,Irun,0,,shp_25_2503,0,0
1,3,1 _102_3_52200,,P.donibane,1,,shp_1 _102,0,0
2,24,2_201_24_33300,,Donostia,0,,shp_2_201,0,0
25,1,25_2503_1_75900,,Irun,0,,shp_25_2503,0,0
2,1,2_202_1_44400,,Oiartzun,1,,shp_2_202,0,0
25,49,25_2503_49_30000,,Irun,0,,shp_25_2503,0,0
5,33,5_511_33_72000,,Donostia,0,,shp_5_511,0,0
1,37,1 _103_37_78600,,P.donibane,1,,shp_1 _103,0,0
1,35,1 _101_35_62100,,Donostia,0,,shp_1 _101,0,0
1,35,1 _101_35_19800,,Donostia,0,,shp_1 _101,0,0
1,49,1 _101_49_45300,,Donostia,0,,shp_1 _101,0,0
9,4,9_901_4_65400,,Donostia,0,,shp_9_901,0,0
4,48,4 _415_48_40200,,Donostia,0,,shp_4 _415,0,0
1,25,1 _101_25_59700,,Donostia,0,,shp_1 _101,0,0
1,37,1 _101_37_78000,,Donostia,0,,shp_1 _101,0,0
27,37,27_2701_37_33900,,Donostia,0,,shp_27_2701,0,0
78,26,78 _7802_26_21600,,Hondarribi,0,,shp_78 _7802,0,0
9,15,9_901_15_45600,,Donostia,0,,shp_9_901,0,0
25,35,25_2503_35_81900,,Irun,0,,shp_25_2503,0,0
7,15,7_701_15_47100,,Ospitaleak,0,,shp_7_701,0,0
25,3,25_2502_3_65100,,Hondarribi,0,,shp_25_2502,0,0
25,25,25_2512_25_59700,,Hondarribi,1,,shp_25_2512,0,0
27,48,27_2703_48_56400,,Donostia,0,,shp_27_2703,0,0
9,3,9_901_3_72600,,Donostia,0,,shp_9_901,0,0
27,15,27_2703_15_31800,,Donostia,0,,shp_27_2703,0,0
5,49,5_511_49_33300,,Donostia,0,,shp_5_511,0,0
9,36,9_902_36_80100,,P.sn Pedro,1,,shp_9_902,0,0
21,48,21_2101_48_66000,,Donostia,0,,shp_21_2101,0,0
1,35,1 _103_35_73800,,P.donibane,1,,shp_1 _103,0,0
5,30,5_511_30_35100,,Donostia,0,,shp_5_511,0,0
2,33,2_201_33_52500,,Donostia,0,,shp_2_201,0,0
8,24,8_804_24_26700,,P.sn Pedro,1,,shp_8_804,0,0
25,1,25_2503_1_41700,,Irun,0,,shp_25_2503,0,0
22,49,22_2202_49_68700,,Hondarribi,1,,shp_22_2202,0,0
25,3,25_2504_3_44400,,Hondarribi,1,,shp_25_2504,0,0
5,15,5_511_15_53100,,Donostia,0,,shp_5_511,0,0
5,3,5_512_3_60900,,Err-beraun,1,,shp_5_512,0,0
2,48,2_201_48_42900,,Donostia,0,,shp_2_201,0,0
4,2,4 _416_2_31200,,Oiartzun,1,,shp_4 _416,0,0
1,35,1 _102_35_46200,,P.donibane,1,,shp_1 _102,0,0
27,28,27_2703_28_73500,,Donostia,0,,shp_27_2703,0,0
1,36,1 _102_36_28200,,P.donibane,1,,shp_1 _102,0,0
3,30,3_302_30_34500,,P.donibane,1,,shp_3_302,0,0
5,36,5_512_36_38100,,Err-beraun,1,,shp_5_512,0,0
25,4,25_2503_4_75000,,Irun,0,,shp_25_2503,0,0
5,36,5_512_36_41700,,Err-beraun,1,,shp_5_512,0,0
9,3,9_901_3_24300,,Donostia,0,,shp_9_901,0,0
25,37,25_2503_37_38100,,Irun,0,,shp_25_2503,0,0
25,14,25_2503_14_25500,,Irun,0,,shp_25_2503,0,0
25,35,25_2503_35_74100,,Irun,0,,shp_25_2503,0,0
25,36,25_2503_36_56100,,Irun,0,,shp_25_2503,0,0
5,54,5_512_54_73320,,Err-beraun,1,,shp_5_512,0,0
20,54,20_2002_54_42900,,Hondarribi,1,,shp_20_2002,0,0
79,35,79_7902_35_2700,,P.sn Pedro,1,,shp_79_7902,0,0
25,33,25_2503_33_49800,,Irun,0,,shp_25_2503,0,0
5,3,5_512_3_57300,,Err-beraun,1,,shp_5_512,0,0
2,30,2_202_30_69600,,Oiartzun,1,,shp_2_202,0,0
25,49,25_2512_49_70500,,Hondarribi,1,,shp_25_2512,0,0
5,24,5_511_24_65700,,Donostia,0,,shp_5_511,0,0
9,30,9_901_30_57600,,Donostia,0,,shp_9_901,0,0
27,15,27_2704_15_74700,,Hondarribi,1,,shp_27_2704,0,0
15,28,15_1501_28_26400,,Ospitaleak,0,,shp_15_1501,0,0
27,4,27_2704_4_78300,,Hondarribi,1,,shp_27_2704,0,0
4,35,4 _417_35_25500,,Donostia,0,,shp_4 _417,0,0
5,48,5_514_48_82800,,Err-berau,1,,shp_5_514,0,0
27,14,27_2702_14_67500,,Hondarribi,1,,shp_27_2702,0,0
27,35,27_2704_35_75300,,Hondarribi,1,,shp_27_2704,0,0
7,48,7_701_48_38100,,Ospitaleak,0,,shp_7_701,0,0
9,30,9_901_30_68100,,Donostia,0,,shp_9_901,0,0
6,1,6_606_1_70200,,Errenteria,1,,shp_6_606,0,0
8,14,8_804_14_59100,,P.sn Pedro,1,,shp_8_804,0,0
79,30,79_7902_30_17100,,P.sn Pedro,1,,shp_79_7902,0,0
1,2,1 _102_2_70200,,P.donibane,1,,shp_1 _102,0,0
75,37,75_7512_37_83700,,Errenteria,0,,shp_75_7512,0,0
22,2,22_2202_2_72000,,Hondarribi,1,,shp_22_2202,0,0
2,29,2_201_29_30900,,Donostia,0,,shp_2_201,0,0
21,2,21_2104_2_63900,,Hondarribi,1,,shp_21_2104,0,0
20,49,20_2001_49_49200,,Donostia,0,,shp_20_2001,0,0
25,26,25_2504_26_69600,,Hondarribi,1,,shp_25_2504,0,0
3,14,3_301_14_36300,,Ospitaleak,0,,shp_3_301,0,0
1,15,1 _102_15_45600,,P.donibane,1,,shp_1 _102,0,0
25,4,25_2502_4_47100,,Hondarribi,0,,shp_25_2502,0,0
5,30,5_511_30_58500,,Donostia,0,,shp_5_511,0,0
7,48,7_701_48_41700,,Ospitaleak,0,,shp_7_701,0,0
21,15,21_2104_15_36000,,Hondarribi,1,,shp_21_2104,0,0
25,29,25_2504_29_58800,,Hondarribi,1,,shp_25_2504,0,0
9,30,9_902_30_54000,,P.sn Pedro,1,,shp_9_902,0,0
25,28,25_2504_28_76800,,Hondarribi,1,,shp_25_2504,0,0
3,24,3_302_24_41700,,P.donibane,1,,shp_3_302,0,0
5,36,5_511_36_61200,,Donostia,0,,shp_5_511,0,0
6,1,6_605_1_42300,,Astigarrag,0,,shp_6_605,0,0
2,54,2_201_54_35700,,Donostia,0,,shp_2_201,0,0
77,35,77_7702_35_85800,,Hondarribi,1,,shp_77_7702,0,0
1,37,1 _101_37_32580,,Donostia,0,,shp_1 _101,0,0
5,28,5_511_28_61200,,Donostia,0,,shp_5_511,0,0
5,29,5_511_29_43200,,Donostia,0,,shp_5_511,0,0
7,54,7_702_54_65100,,P.sn Pedro,1,,shp_7_702,0,0
27,30,27_2701_30_77400,,Donostia,0,,shp_27_2701,0,0
5,24,5_512_24_69720,,Err-beraun,1,,shp_5_512,0,0
1,2,1 _101_2_42900,,Donostia,0,,shp_1 _101,0,0
25,49,25_2503_49_64200,,Irun,0,,shp_25_2503,0,0
9,29,9_901_29_42900,,Donostia,0,,shp_9_901,0,0
9,1,9_901_1_69000,,Donostia,0,,shp_9_901,0,0
2,48,2_201_48_69300,,Donostia,0,,shp_2_201,0,0
1,1,1 _101_1_60900,,Donostia,0,,shp_1 _101,0,0
15,35,15_1501_35_40800,,Ospitaleak,0,,shp_15_1501,0,0
9,24,9_902_24_25200,,P.sn Pedro,1,,shp_9_902,0,0
3,14,3_302_14_70500,,P.donibane,1,,shp_3_302,0,0
30,54,30_3001_54_38100,,Donostia,0,,shp_30_3001,0,0
9,2,9_902_2_68400,,P.sn Pedro,1,,shp_9_902,0,0
25,54,25_2503_54_57900,,Irun,0,,shp_25_2503,0,0
25,24,25_2503_24_37200,,Irun,0,,shp_25_2503,0,0
25,29,25_2502_29_47100,,Hondarribi,0,,shp_25_2502,0,0
22,54,22_2201_54_48900,,Irun-txing,0,,shp_22_2201,0,0
6,28,6_605_28_49500,,Astigarrag,0,,shp_6_605,0,0
6,48,6_607_48_27000,,Astigarrag,0,,shp_6_607,0,0
9,48,9_902_48_70200,,P.sn Pedro,1,,shp_9_902,0,0
25,28,25_2502_28_65100,,Hondarribi,0,,shp_25_2502,0,0
1,25,1 _102_25_45000,,P.donibane,1,,shp_1 _102,0,0
21,48,21_2101_48_55500,,Donostia,0,,shp_21_2101,0,0
79,30,79_7902_30_20700,,P.sn Pedro,1,,shp_79_7902,0,0
1,24,1 _102_24_63000,,P.donibane,1,,shp_1 _102,0,0
2,28,2_201_28_38100,,Donostia,0,,shp_2_201,0,0
22,24,22_2202_24_32400,,Hondarribi,1,,shp_22_2202,0,0
27,2,27_2704_2_80700,,Hondarribi,1,,shp_27_2704,0,0
6,35,6_606_35_58500,,Errenteria,1,,shp_6_606,0,0
7,54,7_701_54_34500,,Ospitaleak,0,,shp_7_701,0,0
8,33,8_801_33_72000,,Donostia,0,,shp_8_801,0,0
9,49,9_902_49_52200,,P.sn Pedro,1,,shp_9_902,0,0
25,30,25_2504_30_30000,,Hondarribi,1,,shp_25_2504,0,0
7,24,7_701_24_66900,,Ospitaleak,0,,shp_7_701,0,0
79,25,79_7902_25_2700,,P.sn Pedro,1,,shp_79_7902,0,0
3,54,3_301_54_75900,,Ospitaleak,0,,shp_3_301,0,0
2,3,2_203_3_77100,,Oiartzun,1,,shp_2_203,0,0
